injury_row_id,league,season,week,game_id,team_id,player_id,position,depth_slot,status,practice_status,injury_desc,report_date,source,entered_by,retrieved_at,effective_at,player_name
NFL_MIA_00-0041523_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_MIA,NFL_P_00-0041523,WR,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Caleb Douglas
NFL_MIA_00-0041525_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_MIA,NFL_P_00-0041525,WR,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Chris Bell
NFL_MIN_00-0033293_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_MIN,NFL_P_00-0033293,RB,,UNKNOWN,DNP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Aaron Jones
NFL_MIN_00-0034158_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_MIN,NFL_P_00-0034158,OL,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Brian O'Neill
NFL_MIN_00-0036425_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_MIN,NFL_P_00-0036425,RB,,UNKNOWN,LP,Toe,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,DeeJay Dallas
NFL_MIN_00-0038778_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_MIN,NFL_P_00-0038778,EDGE,,UNKNOWN,LP,Elbow,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jalen Redmond
NFL_MIN_00-0039237_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_MIN,NFL_P_00-0039237,OL,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Nick Samac
NFL_MIN_00-0040173_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_MIN,NFL_P_00-0040173,EDGE,,UNKNOWN,LP,Oblique,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tyrion Ingram-Dawkins
NFL_MIN_00-0041495_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_MIN,NFL_P_00-0041495,LB,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jake Golday
NFL_MIN_00-0041581_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_MIN,NFL_P_00-0041581,P,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Brett Thorson
NFL_NE_00-0031054_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_NE,NFL_P_00-0031054,DL,,UNKNOWN,DNP,Not injury related - personal matter,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,DaQuan Jones
NFL_NE_00-0031330_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_NE,NFL_P_00-0031330,OL,,UNKNOWN,LP,Foot,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Morgan Moses
NFL_NE_00-0035678_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_NE,NFL_P_00-0035678,LB,,UNKNOWN,DNP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Dre'Mont Jones
NFL_NE_00-0036187_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_NE,NFL_P_00-0036187,RB,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Reggie Gilliam
NFL_NE_00-0037205_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_NE,NFL_P_00-0037205,S,,UNKNOWN,LP,Back,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Brenden Schooler
NFL_NE_00-0040716_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_NE,NFL_P_00-0040716,S,,UNKNOWN,DNP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Craig Woodson
NFL_NE_00-0041103_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_NE,NFL_P_00-0041103,OL,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Dametrious Crownover
NFL_NE_00-0041395_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_NE,NFL_P_00-0041395,TE,,UNKNOWN,LP,Thigh,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Eli Raridon
NFL_NE_00-0041402_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_NE,NFL_P_00-0041402,LB,,UNKNOWN,DNP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Quintayvious Hutchins
NFL_NO_00-0034760_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_NO,NFL_P_00-0034760,DL,,UNKNOWN,LP,Hip,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Nathan Shepherd
NFL_NO_00-0036321_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_NO,NFL_P_00-0036321,LB,,UNKNOWN,LP,Calf,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Chase Young
NFL_NO_00-0036973_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_NO,NFL_P_00-0036973,RB,,UNKNOWN,LP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Travis Etienne
NFL_NO_00-0037250_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_NO,NFL_P_00-0037250,CB,,UNKNOWN,DNP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Martin Emerson
NFL_NO_00-0040643_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_NO,NFL_P_00-0040643,S,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jonas Sanker
NFL_NO_00-0041099_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_NO,NFL_P_00-0041099,WR,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Barion Brown
NFL_NO_00-0041390_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_NO,NFL_P_00-0041390,DL,,UNKNOWN,DNP,Toe,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Christen Miller
NFL_NYG_00-0031270_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_NYG,NFL_P_00-0031270,DL,,UNKNOWN,LP,Toe,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Shelby Harris
NFL_NYG_00-0035713_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_NYG,NFL_P_00-0035713,LB,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Brian Burns
NFL_NYG_00-0036386_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_NYG,NFL_P_00-0036386,OL,,UNKNOWN,LP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Andrew Thomas
NFL_NYG_00-0039000_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_NYG,NFL_P_00-0039000,CB,,UNKNOWN,LP,Calf,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Deonte Banks
NFL_NYG_00-0039337_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_NYG,NFL_P_00-0039337,WR,,UNKNOWN,LP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Malik Nabers
NFL_NYG_00-0039861_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_NYG,NFL_P_00-0039861,S,,UNKNOWN,LP,Calf,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tyler Nubin
NFL_NYG_00-0040691_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_NYG,NFL_P_00-0040691,QB,,UNKNOWN,DNP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jaxson Dart
NFL_NYJ_00-0034789_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_NYJ,NFL_P_00-0034789,S,,UNKNOWN,DNP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Minkah Fitzpatrick
NFL_NYJ_00-0036842_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_NYJ,NFL_P_00-0036842,RB,,UNKNOWN,DNP,Back,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Kene Nwangwu
NFL_NYJ_00-0036902_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_NYJ,NFL_P_00-0036902,EDGE,,UNKNOWN,LP,Foot,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Joseph Ossai
NFL_NYJ_00-0040186_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_NYJ,NFL_P_00-0040186,LB,,UNKNOWN,DNP,Quadricep,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Francisco Mauigoa
NFL_NYJ_00-0040736_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_NYJ,NFL_P_00-0040736,TE,,UNKNOWN,DNP,Thumb,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Mason Taylor
NFL_PIT_00-0033055_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_PIT,NFL_P_00-0033055,CB,,UNKNOWN,DNP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jalen Ramsey
NFL_PIT_00-0035286_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_PIT,NFL_P_00-0035286,LB,,UNKNOWN,DNP,Not injury related - personal matter,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Cole Holcomb
NFL_PIT_00-0035699_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_PIT,NFL_P_00-0035699,CB,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jamel Dean
NFL_PIT_00-0036139_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_PIT,NFL_P_00-0036139,RB,,UNKNOWN,DNP,Toe,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Rico Dowdle
NFL_PIT_00-0036252_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_PIT,NFL_P_00-0036252,WR,,UNKNOWN,LP,Foot,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Michael Pittman
NFL_PIT_00-0037228_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_PIT,NFL_P_00-0037228,RB,,UNKNOWN,LP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jaylen Warren
NFL_PIT_00-0039167_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_PIT,NFL_P_00-0039167,CB,,UNKNOWN,LP,Not injury related - other,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Joey Porter Jr.
NFL_SEA_00-0033908_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_SEA,NFL_P_00-0033908,WR,,UNKNOWN,LP,Back,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Cooper Kupp
NFL_SEA_00-0034869_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_SEA,NFL_P_00-0034869,QB,,UNKNOWN,LP,Glute,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Sam Darnold
NFL_SEA_00-0036994_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_SEA,NFL_P_00-0036994,LB,,UNKNOWN,LP,Neck,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Ernest Jones
NFL_SEA_00-0038488_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_SEA,NFL_P_00-0038488,RB,,UNKNOWN,LP,Chest,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Brady Russell
NFL_SEA_00-0038694_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_SEA,NFL_P_00-0038694,DL,,UNKNOWN,DNP,Concussion,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Brandon Pili
NFL_SEA_00-0038765_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_SEA,NFL_P_00-0038765,S,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Ty Okada
NFL_SEA_00-0039299_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_SEA,NFL_P_00-0039299,RB,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,George Holani
NFL_SEA_00-0041512_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_SEA,NFL_P_00-0041512,RB,,UNKNOWN,LP,Chest,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jadarian Price
NFL_SF_00-0027857_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_SF,NFL_P_00-0027857,OL,,UNKNOWN,DNP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Trent Williams
NFL_SF_00-0031408_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_SF,NFL_P_00-0031408,WR,,UNKNOWN,DNP,Hip,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Mike Evans
NFL_SF_00-0032775_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_SF,NFL_P_00-0032775,WR,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Demarcus Robinson
NFL_SF_00-0033280_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_SF,NFL_P_00-0033280,RB,,UNKNOWN,DNP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Christian McCaffrey
NFL_SF_00-0034982_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_SF,NFL_P_00-0034982,LB,,UNKNOWN,DNP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Dre Greenlaw
NFL_SF_00-0035717_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_SF,NFL_P_00-0035717,EDGE,,UNKNOWN,DNP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Nick Bosa
NFL_SF_00-0041363_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_SF,NFL_P_00-0041363,DL,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,James Thompson Jr.
NFL_SF_00-0041556_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_SF,NFL_P_00-0041556,EDGE,,UNKNOWN,DNP,Hand,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Romello Height
NFL_TB_00-0035254_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_TB,NFL_P_00-0035254,LB,,UNKNOWN,DNP,Shin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Anthony Nelson
NFL_TB_00-0041031_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_TB,NFL_P_00-0041031,LB,,UNKNOWN,DNP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Rueben Bain Jr.
NFL_TB_00-0041502_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_MIN_TB,NFL_TB,NFL_P_00-0041502,LB,,UNKNOWN,DNP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Josiah Trotter
NFL_TEN_00-0033870_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_TEN,NFL_P_00-0033870,DL,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Solomon Thomas
NFL_TEN_00-0035261_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_TEN,NFL_P_00-0035261,RB,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tony Pollard
NFL_TEN_00-0037758_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_TEN,NFL_P_00-0037758,CB,,UNKNOWN,LP,Quadricep,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Cordale Flott
NFL_TEN_00-0039032_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_TEN_NYG,NFL_TEN,NFL_P_00-0039032,RB,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tyjae Spears
NFL_WAS_00-0034302_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0034302,LB,,UNKNOWN,DNP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Frankie Luvu
NFL_WAS_00-0034373_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0034373,LB,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Dorance Armstrong
NFL_WAS_00-0034465_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0034465,S,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jeremy Reaves
NFL_WAS_00-0035279_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0035279,EDGE,,UNKNOWN,LP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Charles Omenihu
NFL_WAS_00-0036260_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0036260,DL,,UNKNOWN,DNP,Back,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Javon Kinlaw
NFL_WAS_00-0036618_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0036618,OL,,UNKNOWN,DNP,Concussion,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Sam Cosmi
NFL_WAS_00-0037616_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0037616,S,,UNKNOWN,DNP,Illness,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Nick Cross
NFL_WAS_00-0037809_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0037809,TE,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Chig Okonkwo
NFL_WAS_00-0037819_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0037819,LB,,UNKNOWN,LP,Chest,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Leo Chenal
NFL_WAS_00-0038100_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0038100,S,,UNKNOWN,LP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Percy Butler
NFL_WAS_00-0039681_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0039681,S,,UNKNOWN,LP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tyler Owens
NFL_WAS_00-0039910_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0039910,QB,,UNKNOWN,DNP,Elbow,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jayden Daniels
NFL_WAS_00-0040164_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0040164,WR,,UNKNOWN,LP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jaylin Lane
NFL_WAS_00-0041096_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_SEA_WAS,NFL_WAS,NFL_P_00-0041096,RB,,UNKNOWN,LP,Hip,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Kaytron Allen
NFL_ARI_00-0039807_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_ARI,NFL_P_00-0039807,CB,,UNKNOWN,LP,Toe,2026-09-26,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-26T00:00:00,Max Melton
NFL_ARI_00-0039864_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_ARI_SF,NFL_ARI,NFL_P_00-0039864,S,,UNKNOWN,LP,Back,2026-09-26,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-26T00:00:00,Dadrion Taylor-Demerson
NFL_BAL_00-0033935_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_BAL_DAL,NFL_BAL,NFL_P_00-0033935,LB,,UNKNOWN,LP,Finger,2026-09-26,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-26T00:00:00,Trey Hendrickson
NFL_BUF_00-0034827_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_BUF,NFL_P_00-0034827,WR,,UNKNOWN,DNP,Shoulder,2026-09-26,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-26T00:00:00,DJ Moore
NFL_BUF_00-0035230_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_BUF,NFL_P_00-0035230,DL,,UNKNOWN,LP,Hip,2026-09-26,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-26T00:00:00,Ed Oliver
NFL_BUF_00-0040192_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_BUF,NFL_P_00-0040192,CB,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-26T00:00:00,Jordan Hancock
NFL_CAR_00-0039342_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CAR,NFL_P_00-0039342,WR,,UNKNOWN,DNP,Knee,2026-09-26,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-26T00:00:00,Xavier Legette
NFL_CAR_00-0039491_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CAR,NFL_P_00-0039491,WR,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-26T00:00:00,Jalen Coker
NFL_CHI_00-0031203_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_PHI_CHI,NFL_CHI,NFL_P_00-0031203,K,,UNKNOWN,DNP,Hip,2026-09-28,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-28T00:00:00,Cairo Santos
NFL_CHI_00-0031583_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_PHI_CHI,NFL_CHI,NFL_P_00-0031583,DL,,UNKNOWN,DNP,Not injury related - resting player,2026-09-28,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-28T00:00:00,Grady Jarrett
NFL_CHI_00-0038390_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_PHI_CHI,NFL_CHI,NFL_P_00-0038390,LB,,UNKNOWN,LP,Achilles,2026-09-28,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-28T00:00:00,Noah Sewell
NFL_CHI_00-0038416_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_PHI_CHI,NFL_CHI,NFL_P_00-0038416,QB,,UNKNOWN,DNP,Concussion,2026-09-28,nflverse,,2026-09-25T11:04:04.461948+00:00,2026-09-28T00:00:00,Tyson Bagent
