prediction_id,game_id,model_version,predicted_at,is_pregame_final,is_backtest,as_of_ts,proj_away_pts,proj_home_pts,proj_margin_home,proj_total,win_prob_home,margin_sd,market_spread_home,market_total,spread_diff,total_diff,qb_home_id,qb_away_id,data_quality,quality_flags,contributions,inputs_hash,baseline_ratings_margin,baseline_hfa_margin,train_seasons,in_sample_warning,season,week,margin_home,total,home_field,close_spread_home,close_total,margin_error,abs_margin_error,total_error,abs_total_error,winner_correct,favorite_side,market_margin,market_abs_error,market_winner_correct,model_side_home,model_ats_result,model_ou_side_over,model_ou_result,edge_vs_market,baseline_ratings_abs_error,baseline_hfa_abs_error,win_prob_bin,home_won
2023_CFB_W11_UVA_LOU_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W11_UVA_LOU,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-10 00:30:00+00:00,14.59,37.93,23.33,52.52,0.9194,16.65,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 6.63}, {""category"": ""RUSH_OFF"", ""points"": 3.9}, {""category"": ""OVERALL_OFF"", ""points"": 2.69}, {""category"": ""OVERALL_DEF"", ""points"": 2.29}, {""category"": ""TALENT"", ""points"": 1.5}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 1.06}, {""category"": ""SUCCESS"", ""points"": 0.85}, {""category"": ""EXPLOSIVE"", ""points"": 0.74}, {""category"": ""SOS"", ""points"": -0.69}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.5}, {""category"": ""PASS_OFF"", ""points"": -0.46}, {""category"": ""TURNOVER"", ""points"": 0.46}, {""category"": ""RUSH_DEF"", ""points"": -0.37}, {""category"": ""THIRD_DOWN"", ""points"": 0.15}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""QB"", ""points"": 0.11}]",,19.634286326286208,4.026942219654825,"2021,2022",False,2023,11,7.0,55.0,1.0,,,16.33,16.33,-2.479999999999997,2.479999999999997,1.0,PICKEM,,,0.0,False,,False,,,12.634286326286208,2.973057780345175,9,True
2023_CFB_W11_VAN_SC_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W11_VAN_SC,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-11 17:00:00+00:00,21.31,33.12,11.81,54.43,0.7774,16.65,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 2.99}, {""category"": ""OVERALL_OFF"", ""points"": 1.69}, {""category"": ""TALENT"", ""points"": 0.94}, {""category"": ""OVERALL_DEF"", ""points"": 0.93}, {""category"": ""RUSH_OFF"", ""points"": 0.61}, {""category"": ""SUCCESS"", ""points"": 0.6}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.59}, {""category"": ""TURNOVER"", ""points"": 0.59}, {""category"": ""SOS"", ""points"": 0.53}, {""category"": ""RUSH_DEF"", ""points"": -0.48}, {""category"": ""EXPLOSIVE"", ""points"": -0.45}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.44}, {""category"": ""PASS_OFF"", ""points"": -0.4}, {""category"": ""QB"", ""points"": 0.39}, {""category"": ""RECENT_FORM"", ""points"": -0.19}, {""category"": ""STYLE_FIT"", ""points"": -0.19}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""REST"", ""points"": 0.09}, {""category"": ""THIRD_DOWN"", ""points"": 0.08}]",,11.030022565923838,4.026942219654825,"2021,2022",False,2023,11,41.0,53.0,1.0,,,-29.189999999999998,29.189999999999998,1.4299999999999997,1.4299999999999997,1.0,PICKEM,,,0.0,False,,False,,,29.969977434076164,36.97305778034517,7,True
2023_CFB_W11_VT_BC_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W11_VT_BC,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-11 17:00:00+00:00,25.72,25.58,-0.13,51.3,0.5057,16.65,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -2.13}, {""category"": ""OVERALL_OFF"", ""points"": -1.16}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.66}, {""category"": ""EXPLOSIVE"", ""points"": 0.55}, {""category"": ""rating_diff_blend"", ""points"": -0.46}, {""category"": ""RUSH_OFF"", ""points"": -0.45}, {""category"": ""PASS_OFF"", ""points"": 0.36}, {""category"": ""OVERALL_DEF"", ""points"": 0.34}, {""category"": ""SUCCESS"", ""points"": -0.16}, {""category"": ""SOS"", ""points"": -0.16}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""STYLE_FIT"", ""points"": -0.13}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.09}, {""category"": ""REST"", ""points"": 0.09}, {""category"": ""QB"", ""points"": -0.08}, {""category"": ""RECENT_FORM"", ""points"": -0.08}, {""category"": ""RUSH_DEF"", ""points"": -0.07}]",,2.8702934137912326,4.026942219654825,"2021,2022",False,2023,11,-26.0,70.0,1.0,,,25.87,25.87,-18.700000000000003,18.700000000000003,1.0,PICKEM,,,0.0,False,,False,,,28.87029341379123,30.026942219654824,5,False
2023_CFB_W11_WSU_CAL_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W11_WSU_CAL,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-11 21:00:00+00:00,28.42,28.7,0.28,57.11,0.5163,16.65,,,,,,,0.885,,"[{""category"": ""OVERALL_DEF"", ""points"": -2.73}, {""category"": ""RUSH_OFF"", ""points"": 1.77}, {""category"": ""rating_diff_blend"", ""points"": -1.75}, {""category"": ""TALENT"", ""points"": -1.11}, {""category"": ""RECENT_FORM"", ""points"": -0.69}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.66}, {""category"": ""SOS"", ""points"": 0.63}, {""category"": ""TURNOVER"", ""points"": -0.61}, {""category"": ""SUCCESS"", ""points"": -0.54}, {""category"": ""OVERALL_OFF"", ""points"": 0.5}, {""category"": ""RUSH_DEF"", ""points"": 0.36}, {""category"": ""QB"", ""points"": -0.23}, {""category"": ""PASS_OFF"", ""points"": 0.21}, {""category"": ""EXPLOSIVE"", ""points"": 0.19}, {""category"": ""STYLE_FIT"", ""points"": -0.18}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.11}]",,-0.1693173523986098,4.026942219654825,"2021,2022",False,2023,11,3.0,81.0,1.0,,,-2.7199999999999998,2.7199999999999998,-23.89,23.89,1.0,PICKEM,,,0.0,False,,False,,,3.16931735239861,1.026942219654825,5,True
2023_CFB_W11_WVU_OU_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W11_WVU_OU,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-12 00:00:00+00:00,22.01,38.72,16.71,60.73,0.8524,16.65,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 4.85}, {""category"": ""OVERALL_OFF"", ""points"": 2.77}, {""category"": ""TALENT"", ""points"": 2.64}, {""category"": ""RUSH_OFF"", ""points"": 1.73}, {""category"": ""EXPLOSIVE"", ""points"": -0.96}, {""category"": ""RECENT_FORM"", ""points"": 0.91}, {""category"": ""PASS_OFF"", ""points"": -0.69}, {""category"": ""SUCCESS"", ""points"": 0.67}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.37}, {""category"": ""OVERALL_DEF"", ""points"": -0.29}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.27}, {""category"": ""QB"", ""points"": 0.26}, {""category"": ""THIRD_DOWN"", ""points"": 0.14}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""SOS"", ""points"": 0.12}, {""category"": ""RUSH_DEF"", ""points"": 0.11}, {""category"": ""TURNOVER"", ""points"": -0.11}]",,15.422527633212198,4.026942219654825,"2021,2022",False,2023,11,39.0,79.0,1.0,,,-22.29,22.29,-18.270000000000003,18.270000000000003,1.0,PICKEM,,,0.0,False,,False,,,23.577472366787802,34.97305778034517,8,True
2023_CFB_W11_WYO_UNLV_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W11_WYO_UNLV,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-11 03:45:00+00:00,23.58,28.7,5.12,52.28,0.6372,16.65,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -3.49}, {""category"": ""rating_diff_blend"", ""points"": 2.87}, {""category"": ""OVERALL_OFF"", ""points"": 1.61}, {""category"": ""SOS"", ""points"": -0.91}, {""category"": ""PASS_OFF"", ""points"": -0.69}, {""category"": ""SUCCESS"", ""points"": 0.62}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.46}, {""category"": ""QB"", ""points"": 0.45}, {""category"": ""OVERALL_DEF"", ""points"": 0.44}, {""category"": ""THIRD_DOWN"", ""points"": 0.27}, {""category"": ""RUSH_OFF"", ""points"": 0.26}, {""category"": ""TURNOVER"", ""points"": -0.22}, {""category"": ""RUSH_DEF"", ""points"": -0.18}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""EXPLOSIVE"", ""points"": -0.11}, {""category"": ""REST"", ""points"": -0.09}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.06}, {""category"": ""RECENT_FORM"", ""points"": -0.06}]",,10.763273224990451,4.026942219654825,"2021,2022",False,2023,11,20.0,48.0,1.0,,,-14.879999999999999,14.879999999999999,4.280000000000001,4.280000000000001,1.0,PICKEM,,,0.0,False,,False,,,9.236726775009549,15.973057780345176,6,True
2023_CFB_W12_AKR_EMU_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_AKR_EMU,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-15 00:00:00+00:00,21.1,24.48,3.38,45.58,0.5949,16.65,,,,,,,0.885,,"[{""category"": ""OVERALL_OFF"", ""points"": -2.77}, {""category"": ""OVERALL_DEF"", ""points"": 1.96}, {""category"": ""RUSH_OFF"", ""points"": -1.44}, {""category"": ""rating_diff_blend"", ""points"": 1.44}, {""category"": ""PASS_OFF"", ""points"": 0.91}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.53}, {""category"": ""TURNOVER"", ""points"": 0.43}, {""category"": ""SUCCESS"", ""points"": -0.36}, {""category"": ""RECENT_FORM"", ""points"": -0.34}, {""category"": ""TALENT"", ""points"": -0.31}, {""category"": ""STYLE_FIT"", ""points"": 0.31}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""RUSH_DEF"", ""points"": 0.1}, {""category"": ""EXPLOSIVE"", ""points"": 0.1}, {""category"": ""REST"", ""points"": -0.09}, {""category"": ""SOS"", ""points"": -0.05}]",,7.369411503558217,4.026942219654825,"2021,2022",False,2023,12,3.0,57.0,1.0,,,0.3799999999999999,0.3799999999999999,-11.420000000000002,11.420000000000002,1.0,PICKEM,,,0.0,False,,False,,,4.369411503558217,1.026942219654825,5,True
2023_CFB_W12_APP_JMU_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_APP_JMU,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-18 19:00:00+00:00,26.42,29.78,3.36,56.19,0.5944,16.65,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -6.67}, {""category"": ""rating_diff_blend"", ""points"": 3.1}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 1.21}, {""category"": ""OVERALL_OFF"", ""points"": 0.98}, {""category"": ""OVERALL_DEF"", ""points"": 0.95}, {""category"": ""RECENT_FORM"", ""points"": 0.68}, {""category"": ""PASS_OFF"", ""points"": -0.65}, {""category"": ""RUSH_DEF"", ""points"": -0.65}, {""category"": ""SUCCESS"", ""points"": 0.6}, {""category"": ""RUSH_OFF"", ""points"": -0.44}, {""category"": ""SOS"", ""points"": 0.44}, {""category"": ""EXPLOSIVE"", ""points"": -0.42}, {""category"": ""STYLE_FIT"", ""points"": 0.17}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""TURNOVER"", ""points"": 0.06}]",,11.307740790457109,4.026942219654825,"2021,2022",False,2023,12,-3.0,49.0,1.0,,,6.359999999999999,6.359999999999999,7.189999999999998,7.189999999999998,0.0,PICKEM,,,0.0,False,,False,,,14.307740790457109,7.026942219654825,5,False
2023_CFB_W12_BAY_TCU_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_BAY_TCU,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-18 20:30:00+00:00,21.02,33.68,12.65,54.7,0.792,16.65,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 4.87}, {""category"": ""RUSH_OFF"", ""points"": 2.85}, {""category"": ""OVERALL_OFF"", ""points"": 2.66}, {""category"": ""TALENT"", ""points"": -1.22}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.61}, {""category"": ""PASS_OFF"", ""points"": -0.59}, {""category"": ""SUCCESS"", ""points"": 0.52}, {""category"": ""TURNOVER"", ""points"": -0.45}, {""category"": ""OVERALL_DEF"", ""points"": -0.28}, {""category"": ""QB"", ""points"": -0.19}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.18}, {""category"": ""RECENT_FORM"", ""points"": 0.16}, {""category"": ""RUSH_DEF"", ""points"": -0.15}, {""category"": ""THIRD_DOWN"", ""points"": 0.15}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""REST"", ""points"": -0.09}]",,15.489838892794202,4.026942219654825,"2021,2022",False,2023,12,25.0,59.0,1.0,,,-12.35,12.35,-4.299999999999997,4.299999999999997,1.0,PICKEM,,,0.0,False,,False,,,9.510161107205798,20.973057780345176,7,True
2023_CFB_W12_BC_PITT_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_BC_PITT,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-17 00:00:00+00:00,26.25,24.18,-2.07,50.42,0.4561,16.65,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -3.6}, {""category"": ""rating_diff_blend"", ""points"": -1.51}, {""category"": ""OVERALL_OFF"", ""points"": -1.17}, {""category"": ""OVERALL_DEF"", ""points"": 0.8}, {""category"": ""SOS"", ""points"": 0.78}, {""category"": ""EXPLOSIVE"", ""points"": -0.74}, {""category"": ""TURNOVER"", ""points"": -0.41}, {""category"": ""SUCCESS"", ""points"": -0.39}, {""category"": ""RECENT_FORM"", ""points"": 0.39}, {""category"": ""RUSH_OFF"", ""points"": -0.21}, {""category"": ""THIRD_DOWN"", ""points"": -0.21}, {""category"": ""QB"", ""points"": -0.18}, {""category"": ""PASS_OFF"", ""points"": 0.17}, {""category"": ""STYLE_FIT"", ""points"": 0.14}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""RUSH_DEF"", ""points"": 0.06}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.06}]",,0.4004884404242057,4.026942219654825,"2021,2022",False,2023,12,8.0,40.0,1.0,,,-10.07,10.07,10.420000000000002,10.420000000000002,0.0,PICKEM,,,0.0,False,,False,,,7.599511559575794,3.973057780345175,4,True
2023_CFB_W12_BOIS_USU_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_BOIS_USU,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-19 00:00:00+00:00,31.06,27.02,-4.05,58.08,0.4064,16.65,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -3.26}, {""category"": ""rating_diff_blend"", ""points"": -2.07}, {""category"": ""OVERALL_DEF"", ""points"": -1.11}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.63}, {""category"": ""RUSH_OFF"", ""points"": -0.51}, {""category"": ""RUSH_DEF"", ""points"": 0.42}, {""category"": ""SUCCESS"", ""points"": -0.39}, {""category"": ""SOS"", ""points"": -0.37}, {""category"": ""PASS_OFF"", ""points"": -0.26}, {""category"": ""QB"", ""points"": -0.26}, {""category"": ""EXPLOSIVE"", ""points"": 0.22}, {""category"": ""RECENT_FORM"", ""points"": 0.19}, {""category"": ""THIRD_DOWN"", ""points"": -0.17}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""REST"", ""points"": 0.09}, {""category"": ""OVERALL_OFF"", ""points"": 0.08}]",,-0.9305824046856599,4.026942219654825,"2021,2022",False,2023,12,-35.0,55.0,1.0,,,30.95,30.95,3.0799999999999983,3.0799999999999983,1.0,PICKEM,,,0.0,False,,False,,,34.06941759531434,39.02694221965483,4,False
2023_CFB_W12_BUF_MOH_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_BUF_MOH,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-16 00:00:00+00:00,21.03,23.5,2.46,44.53,0.5719,16.65,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 4.42}, {""category"": ""RUSH_OFF"", ""points"": -3.72}, {""category"": ""OVERALL_OFF"", ""points"": -3.1}, {""category"": ""OVERALL_DEF"", ""points"": 2.5}, {""category"": ""TALENT"", ""points"": -1.56}, {""category"": ""EXPLOSIVE"", ""points"": 0.94}, {""category"": ""RECENT_FORM"", ""points"": 0.65}, {""category"": ""STYLE_FIT"", ""points"": -0.54}, {""category"": ""SOS"", ""points"": -0.52}, {""category"": ""PASS_OFF"", ""points"": 0.44}, {""category"": ""TURNOVER"", ""points"": -0.36}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.31}, {""category"": ""SUCCESS"", ""points"": -0.21}, {""category"": ""QB"", ""points"": -0.15}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""RUSH_DEF"", ""points"": -0.11}, {""category"": ""THIRD_DOWN"", ""points"": 0.1}, {""category"": ""PASS_DEF"", ""points"": 0.05}]",,14.419563303527914,4.026942219654825,"2021,2022",False,2023,12,13.0,33.0,1.0,,,-10.54,10.54,11.530000000000001,11.530000000000001,1.0,PICKEM,,,0.0,False,,False,,,1.419563303527914,8.973057780345176,5,True
2023_CFB_W12_CAL_STAN_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_CAL_STAN,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-18 23:30:00+00:00,28.51,29.64,1.12,58.15,0.538,16.65,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": -3.95}, {""category"": ""TALENT"", ""points"": 3.89}, {""category"": ""OVERALL_DEF"", ""points"": -2.82}, {""category"": ""OVERALL_OFF"", ""points"": 1.08}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.92}, {""category"": ""TURNOVER"", ""points"": 0.5}, {""category"": ""RUSH_DEF"", ""points"": 0.44}, {""category"": ""PASS_OFF"", ""points"": -0.35}, {""category"": ""EXPLOSIVE"", ""points"": -0.29}, {""category"": ""SUCCESS"", ""points"": -0.26}, {""category"": ""RUSH_OFF"", ""points"": 0.2}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.18}, {""category"": ""RECENT_FORM"", ""points"": -0.15}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""STYLE_FIT"", ""points"": 0.06}]",,-5.376803734183367,4.026942219654825,"2021,2022",False,2023,12,-12.0,42.0,1.0,,,13.120000000000001,13.120000000000001,16.15,16.15,0.0,PICKEM,,,0.0,False,,False,,,6.623196265816633,16.026942219654824,5,False
2023_CFB_W12_CCU_ARMY_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_CCU_ARMY,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-18 17:00:00+00:00,30.25,19.22,-11.02,49.47,0.2505,16.65,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -6.44}, {""category"": ""rating_diff_blend"", ""points"": -4.57}, {""category"": ""OVERALL_OFF"", ""points"": -2.01}, {""category"": ""OVERALL_DEF"", ""points"": -1.78}, {""category"": ""EXPLOSIVE"", ""points"": -1.17}, {""category"": ""PASS_OFF"", ""points"": 0.89}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.79}, {""category"": ""SUCCESS"", ""points"": -0.74}, {""category"": ""STYLE_FIT"", ""points"": 0.72}, {""category"": ""RECENT_FORM"", ""points"": 0.59}, {""category"": ""RUSH_DEF"", ""points"": 0.46}, {""category"": ""TURNOVER"", ""points"": -0.44}, {""category"": ""RUSH_OFF"", ""points"": 0.38}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.34}, {""category"": ""QB"", ""points"": -0.22}, {""category"": ""THIRD_DOWN"", ""points"": -0.19}, {""category"": ""WEATHER"", ""points"": -0.16}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""SOS"", ""points"": 0.12}, {""category"": ""REST"", ""points"": 0.09}]",,-6.826119300153838,4.026942219654825,"2021,2022",False,2023,12,7.0,49.0,1.0,,,-18.02,18.02,0.46999999999999886,0.46999999999999886,0.0,PICKEM,,,0.0,False,,False,,,13.826119300153838,2.973057780345175,2,True
2023_CFB_W12_CIN_WVU_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_CIN_WVU,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-18 19:30:00+00:00,24.25,34.55,10.3,58.79,0.7493,16.65,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 2.37}, {""category"": ""RUSH_OFF"", ""points"": 2.31}, {""category"": ""OVERALL_DEF"", ""points"": -1.71}, {""category"": ""OVERALL_OFF"", ""points"": 0.97}, {""category"": ""TALENT"", ""points"": 0.94}, {""category"": ""EXPLOSIVE"", ""points"": 0.88}, {""category"": ""SOS"", ""points"": 0.45}, {""category"": ""SUCCESS"", ""points"": -0.39}, {""category"": ""STYLE_FIT"", ""points"": 0.35}, {""category"": ""RUSH_DEF"", ""points"": 0.32}, {""category"": ""RECENT_FORM"", ""points"": -0.27}, {""category"": ""PASS_OFF"", ""points"": 0.21}, {""category"": ""TURNOVER"", ""points"": 0.21}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.08}, {""category"": ""THIRD_DOWN"", ""points"": -0.08}, {""category"": ""QB"", ""points"": -0.06}]",,9.582428430736401,4.026942219654825,"2021,2022",False,2023,12,21.0,63.0,1.0,,,-10.7,10.7,-4.210000000000001,4.210000000000001,1.0,PICKEM,,,0.0,False,,False,,,11.417571569263599,16.973057780345176,7,True
2023_CFB_W12_CMU_OHIO_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_CMU_OHIO,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-16 00:00:00+00:00,21.82,29.21,7.4,51.03,0.6893,16.65,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -5.76}, {""category"": ""rating_diff_blend"", ""points"": 3.74}, {""category"": ""OVERALL_DEF"", ""points"": 2.22}, {""category"": ""OVERALL_OFF"", ""points"": 1.57}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.74}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.59}, {""category"": ""SUCCESS"", ""points"": 0.56}, {""category"": ""PASS_OFF"", ""points"": -0.53}, {""category"": ""RUSH_DEF"", ""points"": -0.45}, {""category"": ""QB"", ""points"": 0.37}, {""category"": ""TURNOVER"", ""points"": 0.27}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""THIRD_DOWN"", ""points"": 0.11}, {""category"": ""RECENT_FORM"", ""points"": 0.1}, {""category"": ""REST"", ""points"": -0.09}, {""category"": ""SOS"", ""points"": -0.08}, {""category"": ""RUSH_OFF"", ""points"": 0.06}]",,12.808241472332874,4.026942219654825,"2021,2022",False,2023,12,14.0,54.0,1.0,,,-6.6,6.6,-2.969999999999999,2.969999999999999,1.0,PICKEM,,,0.0,False,,False,,,1.191758527667126,9.973057780345176,6,True
2023_CFB_W12_COLO_WSU_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_COLO_WSU,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-18 03:30:00+00:00,27.85,30.23,2.37,58.08,0.5697,16.65,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -3.04}, {""category"": ""RUSH_OFF"", ""points"": 1.52}, {""category"": ""OVERALL_OFF"", ""points"": 1.4}, {""category"": ""TURNOVER"", ""points"": -1.14}, {""category"": ""OVERALL_DEF"", ""points"": -0.84}, {""category"": ""RECENT_FORM"", ""points"": 0.66}, {""category"": ""SUCCESS"", ""points"": 0.47}, {""category"": ""rating_diff_blend"", ""points"": 0.45}, {""category"": ""STYLE_FIT"", ""points"": -0.43}, {""category"": ""SOS"", ""points"": -0.39}, {""category"": ""PASS_OFF"", ""points"": -0.33}, {""category"": ""EXPLOSIVE"", ""points"": 0.31}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.2}, {""category"": ""RUSH_DEF"", ""points"": -0.19}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""QB"", ""points"": -0.11}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.11}]",,5.040914169357623,4.026942219654825,"2021,2022",False,2023,12,42.0,70.0,1.0,,,-39.63,39.63,-11.920000000000002,11.920000000000002,1.0,PICKEM,,,0.0,False,,False,,,36.95908583064238,37.97305778034517,5,True
2023_CFB_W12_DUKE_UVA_CFB_v1.0_2026-09-10T18:46:45.630960+00:00,2023_CFB_W12_DUKE_UVA,CFB_v1.0,2026-09-10T18:46:45.630960+00:00,False,True,2023-11-18 20:00:00+00:00,29.31,22.97,-6.34,52.28,0.3511,16.65,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": -6.24}, {""category"": ""TALENT"", ""points"": -2.13}, {""category"": ""OVERALL_DEF"", ""points"": -1.23}, {""category"": ""RECENT_FORM"", ""points"": -1.07}, {""category"": ""TURNOVER"", ""points"": -0.63}, {""category"": ""OVERALL_OFF"", ""points"": 0.62}, {""category"": ""RUSH_OFF"", ""points"": 0.56}, {""category"": ""EXPLOSIVE"", ""points"": -0.52}, {""category"": ""RUSH_DEF"", ""points"": 0.43}, {""category"": ""SUCCESS"", ""points"": 0.43}, {""category"": ""PASS_OFF"", ""points"": -0.35}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.35}, {""category"": ""SOS"", ""points"": 0.2}, {""category"": ""REST"", ""points"": 0.18}, {""category"": ""home_field"", ""points"": 0.14}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.12}, {""category"": ""STYLE_FIT"", ""points"": -0.11}]",,-10.776049730983413,4.026942219654825,"2021,2022",False,2023,12,3.0,57.0,1.0,,,-9.34,9.34,-4.719999999999999,4.719999999999999,0.0,PICKEM,,,0.0,False,,False,,,13.776049730983413,1.026942219654825,3,True
